index,price,type,sqfeet,beds,baths,lat,long
3819,575,townhouse,980,2,1.0,30.6187,-96.3497
3820,714,apartment,967,2,2.0,26.2667,-98.155
3821,1200,apartment,948,2,2.0,30.4224,-97.7967
3822,1175,apartment,967,1,1.0,29.7079,-98.1135
3823,1110,apartment,900,2,2.0,32.2947,-95.2769
3824,1573,apartment,689,1,1.0,32.8132,-96.8142
3825,985,flat,1000,2,2.0,27.6888,-97.3644
3826,985,apartment,1118,2,2.0,34.086,-98.5708
3827,745,apartment,750,1,1.0,33.8894,-98.5119
3828,839,apartment,600,1,1.0,29.8754,-97.9404
3829,800,apartment,960,2,1.0,30.6189,-96.3154
3830,599,apartment,977,2,2.0,30.5932,-96.3271
3831,1013,apartment,575,1,1.0,30.2063,-97.7956
3832,615,apartment,364,0,1.0,35.1653,-101.884
3833,1600,house,860,2,1.0,32.7942,-96.7475
3834,925,apartment,817,2,1.0,27.6758,-97.3475
3835,1500,apartment,1000,1,1.0,29.884,-97.9401
3836,850,apartment,924,2,1.0,32.7484,-97.2163
3837,1375,apartment,1459,2,2.0,29.5578,-98.5167
3838,782,apartment,532,1,1.0,29.5719,-95.0371
3839,579,apartment,1709,4,4.0,30.6582,-96.3351
3840,1065,apartment,850,2,2.0,29.8754,-97.9404
3841,790,apartment,641,1,1.0,29.6169,-98.6252
3842,739,apartment,576,1,1.0,30.7035,-95.544
3843,1119,apartment,654,1,1.0,32.9674,-96.7202
3844,1225,apartment,1044,2,2.0,31.7346,-95.5332
3845,750,apartment,800,2,1.5,33.9519,-98.5145
3846,600,apartment,900,2,1.0,26.1737,-98.0675
3847,875,apartment,950,2,2.0,29.4237,-98.5877
3848,750,apartment,725,2,1.5,33.9519,-98.5145
3849,1195,house,1348,3,2.0,32.392,-99.7746
3850,979,apartment,956,2,1.0,29.9855,-95.5062
3851,1089,apartment,1340,3,2.5,30.6448,-95.5798
3852,1035,apartment,829,1,1.0,30.4421,-97.6299
3853,1330,apartment,888,2,2.0,31.8579,-102.352
3854,1874,apartment,1090,2,2.0,30.3764,-97.7078
3855,645,apartment,393,1,1.0,27.7103,-97.4092
3856,1255,apartment,709,1,0.0,29.7396,-95.446
3857,540,house,630,3,3.0,32.3254,-95.2922
3858,755,apartment,600,1,1.0,29.5714,-98.5414
3859,945,apartment,931,2,2.0,33.8712,-98.5127
3860,1790,apartment,1168,2,2.0,29.7586,-95.4024
3861,705,apartment,656,1,1.0,33.8712,-98.5127
3862,1130,apartment,896,2,1.0,32.0395,-102.107
3863,2100,loft,1947,2,2.0,29.7247,-95.3625
3864,615,apartment,364,0,1.0,35.1653,-101.884
3865,750,apartment,600,1,1.0,31.535,-97.1899
3866,825,apartment,600,1,1.0,32.9446,-96.6706
3867,979,apartment,1100,2,2.0,29.5463,-95.088
3868,700,house,896,2,1.0,nan,nan
3869,595,apartment,824,2,0.0,26.4661,-98.0695
3870,1698,apartment,748,1,1.0,32.0199,-102.148
3871,615,apartment,364,0,1.0,35.1653,-101.884
3872,845,apartment,1000,2,2.0,33.8894,-98.5119
3873,733,apartment,667,1,1.0,29.5917,-98.4686
3874,599,apartment,569,1,1.0,30.6045,-96.3123
3875,1100,condo,1457,3,2.0,26.2134,-98.2152
3876,800,townhouse,1200,2,2.0,26.2154,-98.2359
3877,730,apartment,750,1,1.0,30.1175,-94.1903
3878,1100,manufactured,1216,3,2.0,32.2768,-95.3031
3879,1825,apartment,1293,3,2.0,29.8634,-98.0037
3880,1750,house,2249,4,2.5,29.3891,-94.9942
3881,975,apartment,845,1,1.0,32.8428,-96.5918
3882,770,apartment,1000,2,2.0,33.8894,-98.5119
3883,1575,apartment,1431,3,3.0,30.6582,-96.3351
3884,2341,apartment,1056,2,2.0,32.0278,-102.155
3885,1495,apartment,468,0,1.0,30.3906,-97.7188
3886,740,apartment,650,1,1.0,29.5189,-98.6006
3887,1250,house,1296,3,1.0,29.4585,-98.5279
3888,725,apartment,647,1,1.0,30.0948,-94.1648
3889,905,apartment,521,1,1.0,33.0,-96.8551
3890,850,apartment,1200,2,2.5,26.2154,-98.2359
3891,1075,apartment,1073,2,2.0,33.5491,-101.751
3892,670,apartment,650,2,1.0,31.7089,-106.329
3893,1960,apartment,1237,2,2.0,29.735,-95.4118
3894,730,apartment,750,1,1.0,30.1175,-94.1903
3895,842,apartment,735,1,1.0,31.0771,-97.724
3896,709,apartment,814,2,1.0,30.7028,-95.542
3897,1450,apartment,1374,3,2.0,29.397,-94.9203
3898,790,apartment,652,1,1.0,27.7103,-97.4092
3899,660,apartment,684,1,1.0,31.1214,-97.7104
3900,615,apartment,364,0,1.0,35.1653,-101.884
3901,630,apartment,680,2,1.0,31.8552,-106.435
3902,497,apartment,645,1,1.0,29.8754,-97.9404
3903,2452,apartment,1457,3,3.0,32.9245,-96.8938
3904,1125,apartment,1125,2,2.0,28.7028,-100.482
3905,925,apartment,817,2,1.0,27.6758,-97.3475
3906,1025,apartment,725,1,1.0,30.1409,-97.7995
3907,950,apartment,575,1,1.0,30.2346,-97.7305
3908,1575,apartment,600,1,1.0,32.0582,-102.089
3909,1599,apartment,1120,2,2.0,32.9346,-96.5544
3910,798,apartment,678,1,0.0,29.3309,-98.5054
3911,615,apartment,522,1,1.0,31.8552,-106.435
3912,1271,apartment,795,2,2.0,30.249,-97.8414
3913,1495,house,2204,3,2.0,31.9383,-97.4468
3914,640,apartment,840,2,1.0,33.6975,-101.905
3915,1400,house,1400,3,2.0,29.5572,-98.6249
3916,2281,apartment,1418,2,2.0,32.7904,-96.8044
3917,849,apartment,700,1,1.0,30.0569,-95.1835
3918,999,apartment,1033,2,2.0,29.9713,-95.4337
3919,725,apartment,35,1,1.0,29.3499,-98.5638
3920,950,apartment,778,1,1.0,30.2428,-97.7658
3921,1407,apartment,1112,2,2.0,27.677,-97.365
3922,1115,apartment,770,1,1.0,32.9309,-96.6259
3923,1150,apartment,605,1,1.0,30.2296,-97.7625
3924,1609,apartment,1045,2,2.0,32.7392,-97.3852
3925,1310,apartment,832,1,1.0,32.9689,-96.8457
3926,1050,apartment,779,1,1.0,30.4521,-97.7688
3927,779,apartment,827,2,1.5,30.6045,-96.3123
3928,1340,apartment,1130,2,2.0,29.7358,-95.5435
3929,2250,apartment,1411,2,2.5,33.1499,-96.8241
3930,730,apartment,687,1,1.0,32.394,-99.779
3931,800,apartment,725,2,1.5,33.9519,-98.5145
3932,805,apartment,719,1,1.0,33.5924,-101.937
3933,1133,apartment,944,2,2.0,30.3764,-97.7078
3934,750,apartment,725,2,1.5,33.9519,-98.5145
3935,665,apartment,475,0,1.0,29.5244,-98.5801
3936,949,apartment,578,1,1.0,29.893,-97.9362
3937,409,apartment,1125,4,2.0,34.9829,-101.902
3938,914,apartment,661,1,1.0,29.5298,-95.0334
3939,1550,house,2119,4,2.5,29.7229,-98.0742
3940,1245,apartment,815,1,1.0,30.1845,-97.8514
3941,660,townhouse,1025,2,1.5,26.1951,-97.689
3942,695,apartment,650,1,1.0,27.9115,-97.1413
3943,925,apartment,820,2,1.0,31.078000000000007,-97.7145
3944,775,apartment,722,1,1.0,32.3264,-95.3152
3945,970,apartment,1076,2,2.0,35.19300000000001,-101.927
3946,1350,apartment,693,1,1.0,30.3764,-97.7078
3947,1025,apartment,692,1,1.0,33.094,-96.8836
3948,950,apartment,1137,3,2.0,29.5551,-98.7442
3949,595,apartment,995,1,1.5,26.1734,-97.6783
3950,945,apartment,810,2,1.0,27.7396,-97.3677
3951,1999,townhouse,1107,1,1.0,32.7982,-96.7969
3952,709,apartment,663,1,1.0,30.7371,-95.5885
3953,1150,apartment,983,2,2.0,27.4837,-97.8445
3954,650,apartment,400,1,1.0,31.1202,-97.8824
3955,529,apartment,630,1,1.0,31.6287,-94.6548
3956,2200,house,2700,5,3.5,30.1441,-95.4703
3957,800,apartment,725,2,1.5,33.9519,-98.5145
3958,700,apartment,746,2,1.0,31.8552,-106.435
3959,895,apartment,550,1,1.0,29.8754,-97.9404
3960,629,apartment,756,2,1.0,31.6307,-94.6505
3961,615,apartment,752,1,1.0,31.11,-97.7637
3962,1690,apartment,839,1,1.0,29.7509,-95.461
3963,618,apartment,952,2,2.0,33.859,-98.5195
3964,618,apartment,952,2,2.0,33.859,-98.5195
3965,775,apartment,722,1,1.0,32.3264,-95.3152
3966,670,apartment,565,1,1.0,31.7411,-106.302
3967,985,apartment,800,2,2.0,32.9247,-96.7182
3968,1375,condo,420,1,0.0,27.8239,-97.3878
3969,1132,apartment,665,1,1.0,29.2971,-94.8002
3970,668,apartment,1240,3,2.0,26.5556,-98.7356
3971,727,apartment,616,1,1.0,29.8754,-97.9404
3972,995,apartment,817,2,1.0,27.6758,-97.3475
3973,1070,apartment,1325,2,2.0,33.8633,-98.534
3974,2245,apartment,1473,3,2.5,33.034,-96.9918
3975,914,apartment,661,1,1.0,29.5298,-95.0334
3976,799,apartment,300,1,1.0,35.1898,-101.934
3977,1065,apartment,942,2,2.0,29.8754,-97.9404
3978,349,apartment,275,0,1.0,33.5865,-101.861
3979,795,apartment,600,1,1.0,31.5171,-97.1939
3980,1395,apartment,1100,2,2.0,29.8754,-97.9404
3981,1050,apartment,654,1,1.0,29.8754,-97.9404
3982,925,apartment,724,1,1.0,30.14,-94.1604
3983,978,apartment,638,1,1.0,33.0154,-96.8458
3984,799,apartment,800,2,2.0,31.535,-97.1899
3985,1595,apartment,1158,2,2.0,33.0056,-97.017
3986,1420,apartment,1045,2,2.0,29.8754,-97.9404
3987,475,apartment,545,0,1.0,26.1734,-97.6783
3988,925,apartment,820,2,1.0,31.078000000000007,-97.7145
3989,797,apartment,597,1,1.0,29.5252,-98.342
3990,1335,apartment,957,2,2.0,30.4254,-97.7195
3991,695,apartment,650,1,1.0,31.1164,-97.7278
3992,769,apartment,551,1,1.0,29.9756,-95.4246
3993,699,apartment,880,2,2.0,30.6057,-96.3108
3994,1610,apartment,1390,3,2.0,32.0065,-102.125
3995,695,apartment,750,1,1.0,33.8894,-98.5119
3996,725,apartment,875,2,1.0,33.5494,-101.935
3997,950,apartment,1207,3,2.0,35.1944,-101.912
3998,1569,apartment,1689,3,2.5,31.8197,-106.549
3999,886,apartment,700,1,1.0,29.8103,-95.1615
4000,1129,apartment,1003,2,2.0,30.14,-94.1604
4001,805,apartment,700,1,1.0,32.9955,-96.8665
4002,805,duplex,825,1,1.0,32.8182,-96.7425
4003,835,apartment,827,2,1.0,31.5292,-97.191
4004,700,apartment,746,2,1.0,31.8552,-106.435
4005,965,apartment,862,1,1.0,27.7103,-97.4092
4006,859,apartment,753,1,1.0,33.5196,-101.961
4007,807,apartment,1100,2,2.0,33.5196,-101.862
4008,460,apartment,320,0,1.0,30.6327,-96.3662
4009,1695,house,2432,4,3.0,32.7062,-96.8004
4010,819,apartment,702,1,1.0,29.8754,-97.9404
4011,1135,apartment,672,1,1.0,30.2428,-97.7658
4012,1810,condo,1390,2,2.0,32.0065,-102.125
4013,615,apartment,752,1,1.0,31.11,-97.7637
4014,1695,apartment,980,2,2.0,33.034,-96.9918
4015,1024,manufactured,1216,3,2.0,32.3466,-95.334
4016,1105,apartment,1115,3,2.0,29.8754,-97.9404
4017,1465,apartment,1226,2,2.0,27.7311,-97.3877
4018,825,apartment,805,2,2.0,33.8633,-98.534
4019,615,apartment,522,1,1.0,31.8552,-106.435
4020,925,apartment,724,1,1.0,30.14,-94.1604
4021,1100,condo,440,1,1.0,27.8239,-97.3878
4022,877,apartment,837,2,0.0,29.3309,-98.5054
4023,885,apartment,850,2,1.5,33.9675,-98.6868
4024,950,apartment,900,2,1.0,27.5451,-99.4922
4025,860,apartment,1072,2,2.0,31.5167,-97.2062
4026,339,apartment,1169,3,2.0,31.553,-97.1255
4027,1575,apartment,1431,3,3.0,30.6582,-96.3351
4028,700,apartment,1100,2,2.0,26.3268,-98.1728
4029,669,apartment,940,2,1.5,31.1001,-97.7103
4030,1450,apartment,654,1,1.0,32.0362,-102.081
4031,968,apartment,1228,2,2.0,33.4669,-94.0774
4032,709,flat,671,2,1.0,30.7028,-95.542
4033,874,apartment,987,2,2.0,29.3595,-98.4499
4034,749,apartment,603,1,1.0,27.7103,-97.4092
4035,1150,apartment,1246,2,2.0,29.5578,-98.5167
4036,2069,apartment,1045,2,2.0,32.0295,-102.091
4037,955,apartment,900,2,2.0,32.2947,-95.2769
4038,799,apartment,912,2,2.0,32.4001,-99.7691
4039,785,apartment,650,1,1.0,33.9675,-98.6868
4040,1495,house,1310,4,2.0,32.3341,-95.3261
4041,699,apartment,803,2,1.0,30.6045,-96.3123
4042,1815,apartment,1532,3,2.0,33.2559,-96.8853
4043,1277,apartment,735,1,1.0,31.9076,-102.283
4044,1575,apartment,600,1,1.0,32.0582,-102.089
4045,895,apartment,819,1,1.5,27.6758,-97.3475
4046,1000,house,1006,3,2.0,35.1545,-101.864
4047,847,apartment,865,2,2.0,35.2703,-101.943
4048,1300,apartment,735,1,1.0,31.9077,-102.283
4049,639,apartment,1985,5,5.5,29.8986,-97.9606
4050,810,apartment,660,1,1.0,29.5144,-98.5971
4051,849,apartment,550,1,1.0,30.6045,-96.3123
4052,1255,apartment,888,2,2.0,31.8579,-102.352
4053,1800,apartment,1064,3,2.0,31.8579,-102.352
4054,1132,apartment,665,1,1.0,29.2971,-94.8002
4055,1165,apartment,1250,2,2.0,30.0321,-95.4379
4056,980,manufactured,1216,3,2.0,32.2768,-95.3031
4057,799,apartment,800,2,2.0,31.535,-97.1899
4058,1285,apartment,680,1,1.0,31.9078,-102.284
4059,800,apartment,1000,2,2.0,26.2336,-98.1951
4060,1000,house,1537,5,1.5,28.7113,-97.3796
4061,825,apartment,810,2,2.0,29.8754,-97.9404
4062,2050,townhouse,1700,3,3.5,30.5835,-97.8575
4063,2445,apartment,1069,2,2.0,32.0281,-102.158
4064,660,apartment,689,2,1.0,31.8552,-106.435
4065,700,apartment,650,1,1.0,33.9519,-98.5145
4066,1220,apartment,1038,3,2.0,27.6834,-97.4038
4067,715,apartment,933,2,2.0,29.8986,-97.9606
4068,825,apartment,992,2,1.5,30.6189,-96.3154
4069,1244,apartment,1054,2,2.0,30.5004,-97.7738
4070,409,apartment,1125,4,2.0,34.9829,-101.902
4071,1709,apartment,732,1,1.0,32.0582,-102.089
4072,755,apartment,800,1,1.5,31.8383,-106.536
4073,950,apartment,1004,2,1.0,32.7062,-97.4333
4074,990,apartment,583,1,1.0,31.9721,-102.137
4075,750,apartment,900,2,1.0,31.0976,-97.7507
4076,945,apartment,868,2,1.5,32.3025,-95.2788
4077,1495,house,1719,3,2.0,32.5316,-97.309
4078,815,apartment,726,1,1.0,31.8682,-102.394
4079,750,apartment,900,2,1.0,31.0976,-97.7507
4080,819,apartment,753,2,1.0,27.677,-97.365
4081,1960,house,2076,4,2.5,29.346,-98.6464
4082,664,apartment,640,1,1.0,29.2657,-94.8356
4083,700,apartment,650,1,1.0,33.9519,-98.5145
4084,771,apartment,602,1,1.0,32.392,-99.7746
4085,1600,apartment,654,1,1.0,32.0362,-102.081
4086,889,apartment,558,1,1.0,29.4189,-98.6895
4087,947,apartment,660,1,1.0,32.9245,-96.8938
4088,2227,apartment,1015,2,2.0,30.3949,-97.7251
4089,855,apartment,660,1,1.0,29.2635,-94.8344
4090,590,manufactured,784,2,1.0,31.6158,-106.232
4091,770,apartment,1000,2,2.0,33.8894,-98.5119
4092,995,apartment,1073,2,2.5,31.5428,-97.1262
4093,885,apartment,860,1,1.0,35.1913,-101.918
4094,915,apartment,565,1,1.0,32.876999999999995,-96.708
4095,1100,apartment,420,1,1.0,27.8262,-97.3857
4096,980,apartment,1250,2,2.0,32.431999999999995,-99.7724
4097,1025,apartment,726,1,1.0,31.8682,-102.394
4098,930,townhouse,1280,2,1.5,33.5264,-101.881
4099,815,apartment,726,1,1.0,31.8682,-102.394
4100,990,apartment,1050,3,2.0,33.9675,-98.6868
4101,625,apartment,850,2,1.0,26.1734,-97.6783
4102,615,apartment,364,0,1.0,35.1663,-101.887
4103,880,apartment,958,2,2.0,31.535,-97.1899
4104,1095,apartment,1115,3,2.0,29.8754,-97.9404
4105,579,apartment,630,2,1.0,31.7195,-94.6168
4106,950,manufactured,1191,3,2.0,35.2767,-101.819
4107,1010,apartment,941,2,2.0,29.5944,-98.6267
4108,570,apartment,800,2,1.0,31.1155,-97.73
4109,595,apartment,717,1,1.5,26.1734,-97.6783
4110,747,apartment,1045,3,2.0,33.6196,-101.81
4111,615,apartment,752,1,1.0,31.11,-97.7637
4112,699,apartment,612,1,1.0,33.5434,-101.934
4113,400,house,525,2,1.0,28.6744,-100.477
4114,1000,duplex,1440,3,3.0,33.5924,-101.937
4115,1685,apartment,1107,2,2.0,31.8991,-102.281
4116,1800,apartment,621,1,0.0,32.7904,-96.8044
4117,750,apartment,486,1,1.0,32.8693,-96.762
4118,900,house,1175,3,2.0,33.526,-101.833
4119,1109,apartment,903,2,1.0,29.5298,-95.0334
4120,857,apartment,695,1,1.0,32.8227,-96.8539
4121,800,apartment,725,2,1.5,33.9519,-98.5145
4122,1470,apartment,1597,4,3.0,29.7055,-98.4191
4123,1578,apartment,1237,2,2.0,29.7584,-95.5603
4124,1010,apartment,665,1,1.0,30.5626,-97.677
4125,1049,apartment,1056,2,1.0,29.7296,-95.3122
4126,850,apartment,1400,1,1.0,31.7677,-106.302
4127,730,apartment,687,1,1.0,32.394,-99.779
4128,875,apartment,1026,2,1.0,34.0775,-98.5571
4129,1264,apartment,391,0,1.0,30.2638,-97.7166
4130,730,apartment,750,1,1.0,30.1175,-94.1903
4131,799,apartment,300,1,1.0,35.1898,-101.934
4132,895,apartment,540,1,1.0,31.9412,-102.403
4133,819,apartment,845,2,1.5,30.739,-95.5895
4134,700,apartment,650,1,1.0,33.9519,-98.5145
4135,485,apartment,550,0,1.0,26.1771,-98.252
4136,815,apartment,1122,2,2.5,33.5478,-101.924
4137,730,apartment,750,1,1.0,30.1175,-94.1903
4138,899,apartment,545,1,1.0,29.8754,-97.9404
4139,715,apartment,933,2,2.0,29.8986,-97.9606
4140,1130,apartment,896,2,1.0,32.0395,-102.107
4141,775,apartment,570,1,1.0,32.6757,-96.765
4142,1045,apartment,760,2,1.0,32.8479,-96.974
4143,2700,townhouse,2159,3,3.5,29.7637,-95.4192
4144,1132,apartment,665,1,1.0,29.2971,-94.8002
4145,1025,apartment,1200,2,2.0,27.677,-97.365
4146,650,apartment,749,1,1.0,33.5434,-101.934
4147,866,apartment,948,2,2.0,32.3264,-95.3152
4148,799,apartment,300,1,1.0,35.1899,-101.934
4149,760,apartment,640,1,1.0,31.5051,-97.2311
4150,675,apartment,592,1,1.0,31.5171,-97.1198
4151,990,apartment,583,1,1.0,31.9721,-102.137
4152,925,apartment,820,2,1.0,31.078000000000007,-97.7145
4153,1090,apartment,896,2,1.0,29.8754,-97.9404
4154,1307,apartment,921,2,1.0,33.0581,-96.7964
4155,1200,house,1500,3,2.0,26.2267,-98.2913
4156,1295,condo,1420,2,1.0,32.7582,-97.1003
4157,570,apartment,770,2,1.0,29.8929,-97.9398
4158,695,apartment,975,1,1.0,32.431999999999995,-99.7724
4159,995,house,768,2,1.0,27.7029,-97.3533
4160,850,duplex,800,2,1.0,29.4574,-95.0535
4161,865,apartment,945,2,2.0,32.7623,-96.6544
4162,1,apartment,769,1,1.0,31.9896,-102.063
4163,695,condo,1027,2,1.5,30.6355,-96.3239
4164,659,apartment,600,1,1.0,30.619,-96.3185
4165,1238,apartment,675,1,1.0,29.6428,-98.6226
4166,765,apartment,637,1,1.0,27.7103,-97.4092
4167,2048,apartment,1336,3,2.5,29.1934,-94.9233
4168,609,townhouse,1700,4,4.0,30.598000000000006,-96.3364
4169,1170,apartment,1225,3,2.0,32.2947,-95.2785
4170,675,manufactured,1000,3,2.0,35.2224,-101.765
4171,730,apartment,750,1,1.0,30.1175,-94.1903
4172,1499,apartment,1080,2,2.0,30.249,-97.8414
4173,750,apartment,900,1,1.0,31.0976,-97.7507
4174,1126,apartment,975,2,1.0,29.5463,-95.088
4175,660,apartment,689,2,1.0,31.8552,-106.435
4176,1320,apartment,791,2,1.5,29.2766,-94.8303
4177,850,apartment,960,2,2.0,27.7202,-97.398
4178,775,apartment,584,1,1.0,33.8712,-98.5127
4179,595,apartment,995,1,1.5,26.1734,-97.6783
4180,985,apartment,693,1,1.0,30.4036,-97.7526
4181,1000,apartment,952,2,2.0,31.5773,-97.1241
4182,1594,apartment,839,1,1.0,31.9235,-102.292
4183,809,apartment,669,1,1.0,29.5564,-95.144
4184,850,apartment,474,1,1.0,30.2219,-97.7431
4185,250,apartment,275,1,1.0,29.2766,-94.8303
4186,1324,apartment,1191,2,2.0,31.5209,-97.0974
4187,650,apartment,400,1,1.0,31.1202,-97.8824
4188,750,apartment,725,2,1.5,33.9519,-98.5145
4189,615,apartment,364,0,1.0,35.1653,-101.884
4190,1310,manufactured,1568,3,2.0,32.419000000000004,-95.2106
4191,650,apartment,400,1,1.0,31.1202,-97.8824
4192,799,apartment,575,1,1.0,31.8197,-106.549
4193,940,apartment,850,2,1.0,30.4417,-97.6811
4194,625,apartment,850,2,1.0,26.1734,-97.6783
4195,1490,apartment,699,1,1.0,nan,nan
4196,699,apartment,880,2,2.0,30.6057,-96.3108
4197,799,apartment,670,1,1.0,32.431999999999995,-99.7724
4198,1115,apartment,1115,3,2.0,29.8754,-97.9404
4199,815,apartment,726,1,1.0,31.8682,-102.394
4200,1129,apartment,1003,2,2.0,30.14,-94.1604
4201,1126,apartment,975,2,1.0,29.5463,-95.088
4202,1900,house,1888,4,2.0,32.6607,-97.0543
4203,999,apartment,890,2,1.5,29.8754,-97.9404
4204,1725,apartment,604,1,1.0,30.2677,-97.7299
4205,815,apartment,616,1,1.0,29.5361,-98.5875
4206,695,condo,1027,2,1.5,30.6355,-96.3239
4207,660,apartment,689,2,1.0,31.8552,-106.435
4208,850,house,29,2,1.0,30.6837,-96.3842
4209,845,apartment,620,1,1.0,29.8754,-97.9404
4210,1400,house,1400,3,2.0,29.5572,-98.6249
4211,885,apartment,709,1,1.0,33.5434,-101.934
4212,699,apartment,640,1,1.0,30.6448,-95.5798
4213,674,apartment,686,1,1.0,31.0748,-97.7397
4214,240,apartment,300,1,1.0,35.1896,-101.934
4215,1090,apartment,1401,3,2.0,33.8712,-98.5127
4216,589,apartment,480,0,1.0,30.619,-96.3185
4217,499,apartment,860,2,1.0,35.1653,-101.884
4218,945,apartment,890,2,2.0,27.6758,-97.3475
4219,730,apartment,750,1,1.0,30.1175,-94.1903
4220,995,apartment,659,1,1.0,30.2166,-97.8508
4221,800,apartment,600,1,1.0,27.7683,-97.4013
4222,630,apartment,700,1,1.0,26.1923,-98.2657
4223,825,apartment,810,2,2.0,29.8754,-97.9404
4224,650,apartment,774,1,1.0,33.5196,-101.862
4225,1899,apartment,1022,2,2.0,32.0199,-102.148
4226,615,apartment,364,0,1.0,35.1653,-101.884
4227,775,apartment,667,1,1.0,29.551,-98.517
4228,659,apartment,600,1,1.0,30.619,-96.3185
4229,2170,house,2408,4,2.5,29.3499,-98.5638
4230,1890,apartment,1578,3,2.0,33.2362,-96.7954
4231,2170,house,2408,4,2.5,29.3499,-98.5638
4232,1099,apartment,1100,2,2.0,29.5463,-95.088
4233,1077,apartment,956,2,1.0,30.14,-94.1604
4234,945,apartment,700,1,1.0,31.7346,-95.5332
4235,750,apartment,725,1,1.0,32.8756,-96.7495
4236,1140,apartment,710,1,1.0,32.0351,-102.134
4237,995,apartment,929,1,1.0,29.5578,-98.5167
4238,999,apartment,850,2,1.5,29.8754,-97.9404
4239,925,apartment,817,2,1.0,27.6758,-97.3475
4240,1110,apartment,574,0,1.0,29.6057,-98.6096
4241,639,apartment,950,2,2.0,27.5304,-97.8825
4242,700,apartment,900,2,2.0,31.5415,-97.1149
4243,650,apartment,400,1,1.0,31.1202,-97.8824
4244,949,apartment,916,2,2.0,30.6045,-96.3123
4245,884,apartment,774,1,1.0,31.2029,-97.9301
4246,615,apartment,364,0,1.0,35.1653,-101.884
4247,1642,apartment,907,2,2.0,30.26,-97.7915
4248,1277,apartment,735,1,1.0,31.9077,-102.284
4249,1078,apartment,789,2,2.0,31.5489,-97.1262
4250,615,apartment,364,0,1.0,35.1653,-101.884
4251,653,apartment,824,2,2.0,27.4546,-99.4805
4252,979,apartment,1100,2,2.0,29.5463,-95.088
4253,675,manufactured,1000,3,2.0,35.2225,-101.765
4254,570,apartment,770,2,1.0,29.8933,-97.9398
4255,1610,house,1200,3,2.0,29.9966,-97.8335
4256,1010,apartment,735,1,1.0,30.638,-96.294
4257,1310,apartment,1000,2,2.0,32.0351,-102.134
4258,800,apartment,725,2,1.5,33.9519,-98.5145
4259,1105,apartment,1145,2,2.0,29.451,-98.6169
4260,615,apartment,364,0,1.0,35.1653,-101.884
4261,475,apartment,525,1,1.0,31.1223,-97.7185
4262,20,apartment,1400,2,1.5,31.889,-102.355
4263,1250,apartment,786,1,1.0,29.7519,-95.3764
4264,920,apartment,510,1,1.0,30.3437,-97.7316
4265,670,apartment,565,1,1.0,31.7411,-106.302
4266,585,apartment,404,1,1.0,31.8552,-106.435
4267,1460,apartment,1162,2,2.0,29.7364,-95.6217
4268,662,apartment,829,1,1.0,35.2309,-101.806
4269,699,apartment,749,1,1.0,33.5434,-101.934
4270,1010,apartment,777,1,1.0,33.1951,-96.6642
4271,1095,apartment,670,1,1.0,30.2063,-97.7956
4272,1037,apartment,697,1,1.0,33.0581,-96.7964
4273,1302,apartment,914,2,2.0,29.2971,-94.8002
4274,749,apartment,660,1,1.0,35.1929,-101.927
4275,730,apartment,750,1,1.0,30.1175,-94.1903
4276,910,apartment,1041,3,2.0,31.8141,-106.525
4277,995,apartment,845,2,1.0,30.3649,-97.6827
4278,699,apartment,640,1,1.0,30.7035,-95.544
4279,409,apartment,1125,4,2.0,34.9829,-101.902
4280,982,apartment,1005,3,2.0,30.071,-95.9253
4281,819,apartment,702,1,1.0,29.8754,-97.9404
4282,945,apartment,931,2,2.0,33.8712,-98.5127
4283,1599,apartment,1085,2,2.0,32.9031,-96.5472
4284,915,apartment,725,1,1.0,31.0897,-97.3811
4285,699,apartment,803,2,1.0,30.6045,-96.3123
4286,619,apartment,616,1,1.0,30.6057,-96.3108
4287,700,apartment,650,1,1.0,33.9519,-98.5145
4288,715,apartment,761,1,1.0,33.8894,-98.5119
4289,925,apartment,820,2,1.0,31.078000000000007,-97.7145
4290,2355,apartment,1628,3,2.5,30.249,-97.8414
4291,799,apartment,912,2,2.0,32.4001,-99.7691
4292,1080,apartment,952,2,2.0,32.6175,-96.8516
4293,959,apartment,1113,2,2.0,29.9756,-95.4246
4294,1165,apartment,730,1,1.0,29.6849,-95.3838
4295,770,apartment,1000,2,2.0,33.8894,-98.5119
4296,1420,apartment,1570,2,2.5,29.2983,-94.793
4297,349,apartment,275,0,1.0,33.5865,-101.861
4298,749,apartment,759,2,1.0,32.4239,-99.7961
4299,879,apartment,658,1,1.0,30.3764,-97.7078
4300,1630,apartment,832,1,1.0,30.2262,-97.7061
4301,1150,apartment,1200,2,2.0,27.677,-97.365
4302,823,apartment,1086,3,2.0,31.3668,-94.7568
4303,790,apartment,652,1,1.0,27.7103,-97.4092
4304,615,apartment,364,0,1.0,35.1653,-101.884
4305,750,duplex,700,1,1.0,31.7321,-106.363
4306,750,apartment,900,2,1.0,31.0976,-97.7507
4307,945,apartment,674,1,1.0,29.8754,-97.9404
4308,979,apartment,956,2,1.0,29.9855,-95.5062
4309,900,apartment,980,2,2.0,26.1745,-98.216
4310,790,apartment,720,1,1.0,31.5051,-97.2311
4311,850,apartment,1200,2,2.5,26.2154,-98.2359
4312,1145,apartment,1308,2,2.0,33.5497,-101.919
4313,725,apartment,667,1,1.0,29.551,-98.517
